stage2_id,base_release_id,l4_id,label_en,label_ko,stage1_status,stage1_l3_id,stage1_abstention_reason,stage2_status,stage2_l3_id,stage2_method,stage2_fit_tier,stage2_suitability_score,stage2_hold_reason,top1_semantic_score,semantic_margin,composite_margin,anchor_top1_votes,rule_supported,gap_sentinels,taxonomy_gap_override,requires_human_review,human_approved,legacy_hierarchy_used_as_feature
stage2-v1,v1.0.0,RAI4-0507,Geopolitical competition for superiority,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.522973,,0.58438,0.029213,0.021909,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0508,Geopolitical risk,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.622649,,0.590887,0.052909,0.039682,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0509,Global AI R&D divide,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.456299,,0.521124,0.036332,0.027249,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0510,Global AI research and development divides,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.261281,,0.535954,0.001003,0.000752,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0511,AI governance failure,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-SYS-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.576452,,0.591241,0.039222,0.029417,3,False,"[""GOVERNANCE_AUDIT_REGULATION""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0512,High-speed AI operations,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.210512,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.544632,0.000422,0.000317,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0513,Human exploitation,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.270568,,0.553354,0.001792,0.001344,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0514,Impact on jobs,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.362572,,0.542265,0.016895,0.012671,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0515,Incomplete usage definition,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.592925,,0.577747,0.038524,0.028893,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0516,Incorrect risk testing,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.574355,,0.622626,0.017196,0.012897,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0517,Intellectual property,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.744635,,0.622764,0.065258,0.048944,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0518,Job loss,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.312794,,0.583925,0.006332,0.004749,1,False,"[""LABOR_INEQUALITY_POWER""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0519,Labor exploitation,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.391117,,0.608616,0.001605,0.001204,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0520,Labour displacement,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.703901,PHYSICAL_OUTSIDE_LOCK,0.610864,0.10446,0.078345,3,False,"[""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0521,Labour market risks,,needs_taxonomy_decision,,GAP_SENTINEL,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.093144,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.50856,0.002602,0.001952,0,False,"[""LABOR_INEQUALITY_POWER""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0522,Lack of data transparency,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.372466,,0.573194,0.021474,0.016105,1,False,"[""TRANSPARENCY_EXPLAINABILITY""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0523,Lack of system transparency,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.444676,,0.618411,0.016516,0.012387,1,False,"[""TRANSPARENCY_EXPLAINABILITY""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0524,Lack of testing diversity,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.237185,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.52414,0.007408,0.005556,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0525,Lack of training data transparency,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.35479,,0.569481,0.019745,0.014809,1,False,"[""TRANSPARENCY_EXPLAINABILITY""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0526,Legal accountability,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-A-SYS-02,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.366662,,0.57525,0.007475,0.005606,3,False,"[""GOVERNANCE_AUDIT_REGULATION""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0527,Loss of creativity / critical thinking,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.276782,,0.541403,0.007702,0.005777,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0528,Market concentration and infrastructure dependencies,,needs_taxonomy_decision,,GAP_SENTINEL,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.160001,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.526336,0.001587,0.00119,1,False,"[""GOVERNANCE_AUDIT_REGULATION"", ""LABOR_INEQUALITY_POWER""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0529,Political instability,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.667084,,0.645724,0.036938,0.027703,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0530,AI-induced pollution,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.386444,,0.571175,0.015732,0.011799,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0531,Power concentration,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.42212,,0.627837,0.002584,0.001938,2,False,"[""LABOR_INEQUALITY_POWER""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0532,Power concentration,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.450618,PHYSICAL_OUTSIDE_LOCK,0.552148,0.038041,0.028531,2,False,"[""LABOR_INEQUALITY_POWER"", ""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0533,Property damage,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.344804,,0.599822,0.002763,0.002072,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0534,Rapid development outpacing regulation,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.32363,,0.575223,0.002692,0.002019,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0535,Resistance to international law,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.39477,,0.567484,0.018722,0.014042,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0536,Risks of copyright infringement,,needs_taxonomy_decision,,FRONTIER_EXPERT_REJECTED,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.910715,FRONTIER_EXPERT_REJECTED,0.659416,0.101201,0.3059,3,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0537,Risks to the environment,,needs_taxonomy_decision,,GAP_SENTINEL,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.201066,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.517084,0.012754,0.009566,1,False,"[""ENVIRONMENT_ENERGY_RESOURCES""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0538,Social cohesion and equity disruption,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.301775,,0.554329,0.007076,0.005307,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0539,Socioeconomic inequality,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.36483,PHYSICAL_OUTSIDE_LOCK,0.561405,0.024801,0.018601,1,False,"[""LABOR_INEQUALITY_POWER"", ""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0540,Transformative effects,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.485275,PHYSICAL_OUTSIDE_LOCK,0.534216,0.059539,0.158444,0,True,"[""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0541,Uncertain data provenance,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.512948,,0.613842,0.021666,0.016249,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0542,Unpredictability of AI development trajectory,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-SYS-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.445291,,0.578768,0.032485,0.024364,1,False,"[""GOVERNANCE_AUDIT_REGULATION""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0543,Unrepresentative risk testing,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.394171,,0.57511,0.009502,0.007127,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0544,Winner-take-all dynamics,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.28483,,0.556185,0.003253,0.002439,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0545,Art - creativity,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.247364,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.531458,0.012392,0.009294,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0546,Auditor capacity mismatch,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.323256,,0.556603,0.010072,0.007554,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0547,Auditor failure,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.499689,,0.576514,0.028126,0.021094,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0548,Benchmark inaccuracy (benchmark saturation),,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.574981,,0.588418,0.043114,0.032336,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0549,Benchmark inaccuracy (benchmarks may not accurately evaluate capabilities),,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.31246,,0.560191,0.006674,0.005005,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0550,Benchmark limitations (insufficient benchmarks for AI safety evaluation),,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.265217,,0.548216,0.002874,0.002156,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0551,AI objectives mis-aligned with human intentions,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.818658,,0.640299,0.079115,0.059336,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0552,Accident risks,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.274515,,0.558408,0.000488,0.000366,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0553,Accidental harm,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.27322,PHYSICAL_OUTSIDE_LOCK,0.543478,0.009255,0.006941,2,False,"[""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0554,Active loss of control,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-02,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.438483,,0.607573,0.004574,0.00343,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0555,Uncontrolled recursive AI self-improvement,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.309975,,0.571039,0.001883,0.001412,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0556,Autonomous self-replication and resource acquisition,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-01,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.409995,,0.570264,0.014318,0.010738,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0557,Unintended consequences of delegated autonomy,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.548016,,0.604068,0.01983,0.014873,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0558,Bargaining failures among AI agents,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.718653,,0.658396,0.041245,0.030934,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0559,AI-enabled CBRNE weapon development,,algorithm_proposed,RAI3-G-INT-09,,stage1_algorithm_proposed,RAI3-G-INT-09,stage1_frontier_consensus_preserved,stage1_consensus,,,0.667452,0.107835,0.310876,3,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0560,Cascading security failures,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.37405,,0.555195,0.002322,0.161742,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0561,Chaotic multi-agent dynamics,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.644105,,0.635102,0.030948,0.023211,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0562,Coercion and extortion between AI agents,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.565965,,0.619524,0.022972,0.017229,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0563,Communication constraints,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.361244,,0.595543,0.001403,0.001052,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0564,Complexity-induced knowledge gap,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-02,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.364392,,0.587084,0.005359,0.004019,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0565,Loss of human control,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.47936,,0.599438,0.01526,0.011445,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0566,Credit assignment,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-02,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.366596,,0.585356,0.00039,0.000293,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0567,Cyclic behaviour,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.867104,,0.672201,0.052175,0.039131,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0568,Data acquisition restrictions,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.370018,,0.585011,0.007211,0.005408,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0569,Data contamination,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.422217,,0.599858,0.010763,0.008072,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0570,Data transfer restrictions,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.503434,,0.597705,0.02033,0.015248,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0571,AI deception of human overseers,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.788964,,0.626802,0.075773,0.05683,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0572,Deceptive alignment,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.630669,,0.630203,0.033495,0.025121,3,False,"[""ROBUSTNESS_ALIGNMENT_CONTROL""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0573,Development choices pursuing cognitive superiority over humans,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.490243,,0.631952,0.004233,0.003175,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0574,Distributional shift,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.334833,,0.596817,0.002152,0.001614,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0575,Emergent capabilities,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.463813,,0.606451,0.009628,0.007221,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0576,Emergent goals,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.725695,,0.604866,0.05666,0.042495,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0577,Error propagation,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.906579,,0.680263,0.05779,0.203343,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0578,Evolutionary dynamics,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.446039,,0.582164,0.016111,0.012084,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0579,Feedback loops,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.917991,,0.690354,0.086141,0.044606,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0580,Dual-use acceleration of general R&D,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.255806,,0.524192,0.010773,0.008079,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0581,Goal expansion propensity,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-01,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.503302,,0.604719,0.017501,0.013125,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0582,Harms to non-humans,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.425845,,0.58184,0.012569,0.009427,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0583,Heterogeneous attacks,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.42413,,0.618015,0.003848,0.002886,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0584,Homogeneity and correlated failures,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.459788,,0.567756,0.024374,0.018281,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0585,Impact on financial stability,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.320251,,0.532547,0.009662,0.134796,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0586,Improper data curation,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.468876,,0.614854,0.013248,0.009936,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0587,Improper retraining,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.422838,,0.602793,0.009702,0.007276,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0588,Inaccessible training data,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.343179,,0.561752,0.005574,0.004181,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0589,Incompatible strategies,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.809147,,0.660202,0.053357,0.040018,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0590,Incomplete advice,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.462545,,0.61411,0.006334,0.00475,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0591,Indifference to human values,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.407772,,0.598458,0.002636,0.001977,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0592,Collectively inefficient equilibria among AI agents,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.425905,,0.635179,0.006396,0.004797,1,False,"[""GOVERNANCE_AUDIT_REGULATION""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0593,Inherent risk,,needs_taxonomy_decision,,RULE_SEMANTIC_DISAGREEMENT,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.423921,,0.547853,0.014661,0.050528,0,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0594,Lack of ability to generate accurate information,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.813825,,0.653254,0.069224,0.051918,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0595,Lack of ethical decision-making,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.502972,,0.597811,0.014143,0.010608,3,False,[],False,True,False,False
