release_id,l4_id,primary_l3_id,assignment_status,assignment_method,algorithm_run_id,confidence,confidence_calibrated,top_candidates,semantic_margin,composite_margin,positive_cues_triggered,hard_exclusions_triggered,gap_sentinels_triggered,abstention_reason,rationale,review_status,approved_by,approved_at,input_text_hash,input_fields,legacy_hierarchy_used_as_feature,reviewers,decision_id,frontier_expert_reviews
v1.0.0,RAI4-0263,RAI3-P-SYS-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.5 preserved as RAI3-P-SYS-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0264,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0265,RAI3-P-SYS-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.5 preserved as RAI3-P-SYS-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0266,RAI3-P-SOC-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.5 preserved as RAI3-P-SOC-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0267,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0268,RAI3-P-INT-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.5 preserved as RAI3-P-INT-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0269,RAI3-P-SYS-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.1 preserved as RAI3-P-SYS-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0270,RAI3-P-INT-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.5 preserved as RAI3-P-INT-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0271,RAI3-P-INT-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.5 preserved as RAI3-P-INT-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0272,RAI3-P-SOC-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.5 preserved as RAI3-P-SOC-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0273,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0274,RAI3-P-INT-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.1 preserved as RAI3-P-INT-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0275,RAI3-P-INT-08,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.8 preserved as RAI3-P-INT-08.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0276,RAI3-P-INT-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.1 preserved as RAI3-P-INT-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0277,RAI3-P-SYS-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.5 preserved as RAI3-P-SYS-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0278,RAI3-P-INT-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.4 preserved as RAI3-P-INT-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0279,RAI3-P-INT-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.6 preserved as RAI3-P-INT-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0280,RAI3-P-SYS-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.5 preserved as RAI3-P-SYS-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0281,RAI3-P-INT-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.5 preserved as RAI3-P-INT-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0282,RAI3-P-SYS-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.4 preserved as RAI3-P-SYS-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0283,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0284,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0285,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0286,RAI3-P-INT-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.6 preserved as RAI3-P-INT-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0287,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0288,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0289,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0290,RAI3-P-INT-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.7 preserved as RAI3-P-INT-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0291,RAI3-P-INT-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.7 preserved as RAI3-P-INT-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0292,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0293,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0294,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0295,RAI3-P-INT-09,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.9 preserved as RAI3-P-INT-09.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0296,RAI3-P-SYS-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.4 preserved as RAI3-P-SYS-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0297,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0298,RAI3-P-SYS-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.4 preserved as RAI3-P-SYS-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0299,RAI3-P-SYS-03,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.3 preserved as RAI3-P-SYS-03.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0300,RAI3-P-SYS-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.4 preserved as RAI3-P-SYS-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0301,RAI3-P-SYS-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.4 preserved as RAI3-P-SYS-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0302,RAI3-P-INT-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.1 preserved as RAI3-P-INT-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0303,RAI3-P-INT-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.2 preserved as RAI3-P-INT-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0304,RAI3-P-INT-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.1 preserved as RAI3-P-INT-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0305,RAI3-P-INT-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.1 preserved as RAI3-P-INT-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0306,RAI3-P-SOC-08,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.8 preserved as RAI3-P-SOC-08.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0307,RAI3-P-SOC-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.7 preserved as RAI3-P-SOC-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0308,RAI3-P-SOC-08,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.8 preserved as RAI3-P-SOC-08.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0309,RAI3-P-SOC-08,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.8 preserved as RAI3-P-SOC-08.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0310,RAI3-P-INT-10,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.10 preserved as RAI3-P-INT-10.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0311,RAI3-P-SOC-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.5 preserved as RAI3-P-SOC-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0312,RAI3-P-SOC-03,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.3 preserved as RAI3-P-SOC-03.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0313,RAI3-P-SOC-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.1 preserved as RAI3-P-SOC-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0314,RAI3-P-SOC-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.1 preserved as RAI3-P-SOC-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0315,RAI3-P-SOC-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.4 preserved as RAI3-P-SOC-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0316,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0317,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0318,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0319,RAI3-P-SOC-09,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.9 preserved as RAI3-P-SOC-09.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0320,RAI3-P-INT-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.6 preserved as RAI3-P-INT-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0321,RAI3-P-INT-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.6 preserved as RAI3-P-INT-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0322,RAI3-P-INT-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.6 preserved as RAI3-P-INT-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0323,RAI3-P-INT-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.6 preserved as RAI3-P-INT-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0324,RAI3-P-INT-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.4 preserved as RAI3-P-INT-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0325,RAI3-P-INT-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.7 preserved as RAI3-P-INT-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0326,RAI3-P-INT-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.4 preserved as RAI3-P-INT-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0327,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0328,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0329,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0330,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0331,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0332,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0333,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0334,RAI3-P-SYS-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.5 preserved as RAI3-P-SYS-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0335,RAI3-P-SYS-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.5 preserved as RAI3-P-SYS-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0336,RAI3-P-INT-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.5 preserved as RAI3-P-INT-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0337,RAI3-P-SYS-05,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.5 preserved as RAI3-P-SYS-05.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0338,RAI3-P-SYS-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.1 preserved as RAI3-P-SYS-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0339,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0340,RAI3-P-INT-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.7 preserved as RAI3-P-INT-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0341,RAI3-P-SOC-08,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.8 preserved as RAI3-P-SOC-08.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0342,RAI3-P-INT-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.7 preserved as RAI3-P-INT-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0343,RAI3-P-INT-10,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.10 preserved as RAI3-P-INT-10.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0344,RAI3-P-INT-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.7 preserved as RAI3-P-INT-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0345,RAI3-P-SOC-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.1 preserved as RAI3-P-SOC-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0346,RAI3-P-INT-03,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.3 preserved as RAI3-P-INT-03.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0347,RAI3-P-INT-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.1 preserved as RAI3-P-INT-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0348,RAI3-P-INT-03,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.3 preserved as RAI3-P-INT-03.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0349,RAI3-P-INT-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.1 preserved as RAI3-P-INT-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0350,RAI3-P-INT-03,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.3 preserved as RAI3-P-INT-03.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0351,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0352,RAI3-P-INT-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.6 preserved as RAI3-P-INT-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0353,RAI3-P-SOC-06,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.6 preserved as RAI3-P-SOC-06.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0354,RAI3-P-SOC-01,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.1 preserved as RAI3-P-SOC-01.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0355,RAI3-P-SOC-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy S3.2 preserved as RAI3-P-SOC-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0356,RAI3-P-SYS-03,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.3 preserved as RAI3-P-SYS-03.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0357,RAI3-P-SYS-04,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.4 preserved as RAI3-P-SYS-04.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0358,RAI3-P-INT-09,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.9 preserved as RAI3-P-INT-09.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0359,RAI3-P-INT-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.7 preserved as RAI3-P-INT-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0360,RAI3-P-SYS-02,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy P3.2 preserved as RAI3-P-SYS-02.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
v1.0.0,RAI4-0361,RAI3-P-INT-07,locked_physical,physical_gold,,,,[],,,{},{},[],,Physical AI gold taxonomy I3.7 preserved as RAI3-P-INT-07.,approved_locked,physical_taxonomy_gold,2026-07-21,,[],False,"[""physical_taxonomy_gold""]",,[]
