target_domain,source_row_id,source_domain,source_l4_id,source_l4_ids,title_ko,title_en,description_ko,description_en,facet,act_type,original_description_ko,original_description_en,human_edit_ko_used,human_edit_en_used,instruction_prompt,transformation_action,transformation_rationale,domain_route_basis,terminology_sources,l3_candidate_hint,human_audit_description,human_audit_l3_mapping,human_audit_duplicate,coverage_change
Agentic,SRC-A-0045,Agentic,RAI4-0567,RAI4-0567,다중 에이전트 학습의 비수렴 순환 리스크,Non-convergent cyclic dynamics in multiagent learning,단일 에이전트에서는 최적 정책 수렴이 보장되는 학습 규칙이 혼합 동기 다중 에이전트 환경에서는 순환과 비수렴을 유발하여 시스템에 기대되던 성질이 훼손되는 리스크.,"The risk that learning rules guaranteeing convergence for a single agent instead produce cycles and non-convergence in mixed-motive multi-agent settings, subverting the expected or desirable properties of the system.",,,단일 에이전트에서는 최적 정책 수렴이 보장 되는 학습 규칙이 혼합동기 다중 에이전트 환경에서는 순환과 비수렴을 유발하여 시스템에 기대되던 성질이 훼손되는 리스크,"The risk that learning rules guaranteeing convergence for a single agent instead produce cycles and non-convergence in mixed-motive multi-agent settings, subverting the expected or desirable properties of the system.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0046,Agentic,RAI4-0574,RAI4-0574,분포 변화에 따른 성능 저하 리스크,Performance degradation from distributional shift,"다른 에이전트의 행동과 적응으로 배포 맥락이 학습 맥락과 달라져 개별 기계 학습 시스템의 성능이 저하되고, 혼합 동기 환경에서는 협력의 기반까지 훼손되는 리스크.","The risk that other agents' actions and adaptations shift the deployment context away from the training context, degrading individual ML system performance and, in mixed-motive settings, undermining the basis for cooperation.",,,"다른 에이전트의 행동과 적응으로 배포 맥락이 학습 맥락과 달라져 개별 기계학습 시스템의 성능이 저하되고, 혼합동기 환경에서는 협력의 기반까지 훼손되는 리스크","The risk that other agents' actions and adaptations shift the deployment context away from the training context, degrading individual ML system performance and, in mixed-motive settings, undermining the basis for cooperation.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0047,Agentic,RAI4-0579,RAI4-0579,에이전트 상호 작용의 불안정화 피드백 루프 리스크,Destabilizing feedback loops among interacting agents,"에이전트의 행동이 환경과 다른 에이전트에 영향을 주고 다시 자신의 입력으로 되돌아오는 적응형 에이전트 간 피드백 루프가 시스템 수준의 거동을 증폭하여, 금융 급락형 연쇄, 군사 충돌, 생태 재난과 같은 불안정화 결과를 초래하는 리스크.","The risk that feedback loops among adaptive agents, in which actions affect the environment and other agents and return as the agents' own inputs, amplify system-level behavior into destabilizing outcomes such as flash-crash-like cascades, financial crashes, military conflicts, or ecological disasters.",,,"에이전트의 행동이 환경과 다른 에이전트에 영향을 주고 다시 자신의 입력으로 되돌아오는 적응형 에이전트 간 피드백 루프가 시스템 수준의 거동을 증폭하여, 금융 급락형 연쇄, 군사 충돌, 생태 재난과 같은 불안정화 결과를 초래하는 리스크.","The risk that feedback loops among adaptive agents, in which actions affect the environment and other agents and return as the agents' own inputs, amplify system-level behavior into destabilizing outcomes such as flash-crash-like cascades, financial crashes, military conflicts, or ecological disasters.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0048,Agentic,RAI4-1574,RAI4-1574,다중 에이전트상 전이에 의한 급격한 성능 붕괴 리스크,Abrupt performance collapse from phase transitions in multi-agent systems,신규 에이전트 투입이나 분포 변화 같은 작은 외부 변화가 다중 에이전트 시스템의상 전이를 유발하여 균형의 수와 안정성이 급변하고 예측 불가능한 동역학과 성능 악화가 초래되는 리스크.,"The risk that small external changes such as the introduction of new agents or distributional shift trigger phase transitions in multi-agent systems, abruptly changing the number and stability of equilibria and producing unpredictable dynamics and severe performance degradation.",,,신규 에이전트 투입이나 분포 변화 같은 작은 외부 변화가 다중 에이전트 시스템의 상전이를 유발하여 균형의 수와 안정성이 급변하고 예측 불가능한 동역학과 성능 악화가 초래되는 리스크.,"The risk that small external changes such as the introduction of new agents or distributional shift trigger phase transitions in multi-agent systems, abruptly changing the number and stability of equilibria and producing unpredictable dynamics and severe performance degradation.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0049,Agentic,RAI4-0040,RAI4-0040,벤치마크 안전 순위 불일치 리스크,Benchmark safety ranking inconsistency,서로 다른 에이전트 안전 벤치 마크가 위험과 평가 절차를 다르게 조작화하여 상충하는 모델 안전 순위를 산출하는 리스크.,The risk that different agent-safety benchmarks produce conflicting model safety rankings because they operationalize risks and evaluation procedures differently.,,,서로 다른 에이전트 안전 벤치마크가 위험과 평가 절차를 다르게 조작화하여 상충하는 모델 안전 순위를 산출하는 리스크.,The risk that different agent-safety benchmarks produce conflicting model safety rankings because they operationalize risks and evaluation procedures differently.,False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0052,Agentic,RAI4-0472,RAI4-0472,벤치마크 조작(gaming) 리스크,Benchmark gaming,개발자나 모델이 벤치마크 평가에 과적합하여 실제 역량이나 안전성의 향상 없이 측정 점수만 개선하는 리스크.,"The risk that developers or models overfit to benchmark evaluations, improving measured scores without corresponding gains in real-world capability or safety.",,,개발자나 모델이 벤치마크 평가에 과적합하여 실제 역량이나 안전성의 향상 없이 측정 점수만 개선하는 리스크,"Developers or models overfit to benchmark evaluations, improving measured scores without corresponding gains in real-world capability or safety.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0053,Agentic,RAI4-1432,RAI4-1432,단일 실패 지점 리스크,Single point of failure,"치열한 경쟁으로 한 기업이 기술적 우위를 확보해 그 모델이 다수의 핵심 시스템을 제어하거나 이를 제어하는 다른 모델의 기반이 되고, 안전성· 통제 가능성 결여와 오용으로 이러한 시스템이 예기치 않게 실패하는 리스크.","The risk that intense competition leads one company to gain a technical edge and exploit it to the point that its model controls, or is the basis for other models controlling, multiple key systems, and that lack of safety, controllability, and misuse cause these systems to fail in unexpected ways.",,,"치열한 경쟁으로 한 기업이 기술적 우위를 확 보해 그 모델이 다수의 핵심 시스템을 제어하거나 이를 제어하는 다른 모델의 기반이 되고, 안전성·통제가능성 결여와 오용으로 이러한 시스템이 예기치 않게 실패하는 리스크.","The risk that intense competition leads one company to gain a technical edge and exploit it to the point that its model controls, or is the basis for other models controlling, multiple key systems, and that lack of safety, controllability, and misuse cause these systems to fail in unexpected ways.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0054,Agentic,RAI4-1436,RAI4-1436,시장 독점 리스크,Market monopolisation,가격 통제를 통해 시장 지배력이 남용되어 경쟁이 제한되고 불공정한 진입 장벽이 조성되는 리스크.,"The risk that an AI system causes, enables, or contributes to abuse of market power through the control of prices, thereby limiting competition and creating unfair barriers to entry.",,,가격 통제를 통해 시장 지배력이 남용되어 경쟁이 제한되고 불공정한 진입 장벽이 조성되는 리스크.,"The risk of abuse of market power through the control of prices, thereby limiting competition and creating unfair barriers to entry.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0055,Agentic,RAI4-1571,RAI4-1571,경쟁적 다중 에이전트 훈련의 갈등 유발 성향 선택 리스크,Selection of conflict-prone dispositions under competitive multi-agent training,에이전트가 상대적 성과나 상충하는 목표로 평가되는 경쟁적 다중 에이전트 환경에서 훈련될 때 복수심· 공격성· 위험 추구· 이기심· 기만· 외 집단 적대와 같은 갈등 유발 성향이 선택되는 리스크.,"The risk that training in competitive multiagent settings, where systems are selected on relative performance or fundamentally opposed objectives, selects for conflict-prone dispositions such as vengefulness, aggression, risk-seeking, selfishness, deception, and spite toward out-groups.",,,에이전트가 상대적 성과나 상충하는 목표로 평가되는 경쟁적 다중에이전트 환경에서 훈련될 때 복수심·공격성·위험추구·이기심·기만· 외집단 적대와 같은 갈등 유발 성향이 선택되는 리스크.,"The risk that training in competitive multiagent settings, where systems are selected on relative performance or fundamentally opposed objectives, selects for conflict-prone dispositions such as vengefulness, aggression, risk-seeking, selfishness, deception, and spite toward out-groups.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0056,Agentic,RAI4-1681,RAI4-1681,선택 압력에 의한 유해 균형으로의 적응 가속 리스크,Accelerated adaptation toward harmful equilibria under selection pressure,상호 작용하는 에이전트 간의 경쟁 또는 최적화 압력이 유해한 균형이나 바람직하지 않은 행동으로의 적응을 가속하는 리스크.,The risk that competitive or optimization pressures across interacting agents accelerate adaptation toward harmful equilibria or undesired behaviors.,,,상호작용하는 에이전트 간의 경쟁 또는 최적 화 압력이 유해한 균형이나 바람직하지 않은 행동으로의 적응을 가속하는 리스크.,The risk that competitive or optimization pressures across interacting agents accelerate adaptation toward harmful equilibria or undesired behaviors.,False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0057,Agentic,RAI4-0009,RAI4-0009,다중 에이전트 시스템 실패와 연쇄 오류 전파 리스크,Multi-agent system failure and cascading error propagation,"잘못된 명세나 역할 배정, 에이전트 간 조정· 통신 붕괴, 검증· 종료 처리 미흡 또는 개별 에이전트의 오류· 손상이 통신, 위임 체인, 공유 메모리, 도구 등 의존성을 통해 전파· 증폭되어 시스템 전반의 실패, 운영 중단, 보안 침해, 물리적 피해로 이어지는 리스크.","The risk that flawed specifications or role allocation, breakdowns in inter-agent coordination and communication, inadequate verification or termination handling, or a localized error or compromise propagates through dependencies among agents, tools, delegation chains, and shared memory, amplifying into system-wide failure, operational disruption, security compromise, or physical harm.",,,"잘못된 명세나 역할 배정, 에이전트 간 조정· 통신 붕괴, 검증·종료 처리 미흡 또는 개별 에이전트의 오류·손상이 통신, 위임 체인, 공유 메모리, 도구 등 의존성을 통해 전파·증폭되어 시스템 전반의 실패, 운영 중단, 보안 침해, 물리적 피해로 이어지는 리스크.","The risk that flawed specifications or role allocation, breakdowns in inter-agent coordination and communication, inadequate verification or termination handling, or a localized error or compromise propagates through dependencies among agents, tools, delegation chains, and shared memory, amplifying into system-wide failure, operational disruption, security compromise, or physical harm.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0058,Agentic,RAI4-0483,RAI4-0483,AI 에이전트 간 창발적 공모 리스크,Emergent collusion among AI agents,"시장· 플랫폼의 AI 에이전트가 개발자가 의도하지 않았음에도 공모가 수익성 있는 전략임을 학습하고, 속도· 규모· 복잡성· 교묘함 때문에 파악하기 어려운 공모 행위를 실행하여, 경쟁을 저해하고 소비자에게 피해를 주는 리스크.","The risk that AI agents in markets and platforms learn that collusion is a profitable strategy even when unintended by their developers, enacting collusive behavior whose speed, scale, complexity, or subtlety makes it inscrutable, undermining competition and harming consumers.",,,"시장·플랫폼의 AI 에이전트가 개발자가 의도 하지 않았음에도 공모가 수익성 있는 전략임 을 학습하고, 속도·규모·복잡성·교묘함 때문에 파악하기 어려운 공모 행위를 실행하여, 경쟁을 저해하고 소비자에게 피해를 주는 리스크.","The risk that AI agents in markets and platforms learn that collusion is a profitable strategy even when unintended by their developers, enacting collusive behavior whose speed, scale, complexity, or subtlety makes it inscrutable, undermining competition and harming consumers.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0059,Agentic,RAI4-0583,RAI4-0583,이질적 역량 결합 공격 리스크,Heterogeneous capability-combination attacks,"서로 다른 어포던스와 접근 권한을 가진 복수의 에이전트가 역량을 결합하여 안전 장치를 우회하고, 분산· 이질 네트워크에서 책임 귀속이 어려워 적시 방어와 복구가 곤란해지는 리스크.","The risk that multiple agents combine different affordances to overcome safeguards, while the difficulty of attributing responsibility across diffuse, heterogeneous agent networks complicates timely defence and recovery.",,,"서로 다른 어포던스와 접근 권한을 가진 복수의 에이전트가 역량을 결합하여 안전장치를 우회하고, 분산·이질 네트워크에서 책임 귀속 이 어려워 적시 방어와 복구가 곤란해지는 리스크","The risk that multiple agents combine different affordances to overcome safeguards, while the difficulty of attributing responsibility across diffuse, heterogeneous agent networks complicates timely defence and recovery.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0060,Agentic,RAI4-0589,RAI4-0589,전략 비양립에 따른 조정 실패 리스크,Miscoordination from incompatible strategies,"여러 에이전트가 각각 개별적으로는 합리적인 전략을 선택했음에도, 서로 다른 균형(equilibrium)을 선택하여 전략이 맞물리지 않아 조정에 실패하는 리스크. 동일하게 타당한 해법이 다수 존재하는 환경, 에이전트 간 이해관계가 부분적으로만 일치하는 환경, 서로의 상태· 선택을 실시간으로 관측할 수 없는 환경일수록 이러한 실패가 심화됨. 이러한 결과를 초래하는 리스크.","The risk that multiple agents, each individually selecting a locally rational strategy, fail to coordinate because they converge on different equilibria that do not mesh with one another. This failure is amplified in environments with multiple equally valid solutions, only partially aligned incentives among agents, and limited real-time visibility into other agents' states or choices.",,,"개별적으로는 잘 작동하는 에이전트들이 상 호 양립하지 않는 전략을 선택하여 조정에 실패하고, 다수의 비양립 해가 존재하는 공통이 익·혼합동기 환경과 부분 관측 환경에서 이러 한 실패가 심화되는 리스크","The risk that agents able to perform well in isolation choose incompatible strategies and miscoordinate, worsened in commoninterest and mixed-motive settings that allow vast numbers of mutually incompatible solutions and in partially observable environments.",True,True,Coordination Failure L3 로 재배치 할 것,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0061,Agentic,RAI4-0598,RAI4-0598,상호 작용이력 부재에 따른 조정 실패 리스크,Zero-shot coordination failure,"에이전트가 관련 상대 에이전트와의 과거 상호 작용 이력이 없거나 제한적이어서 상대의 행동 패턴을 학습할 수 없는 상황에서, 즉각적인 판단이 요구되거나 사전 협의를 위한 통신 비용이 과도하여 사인을 주고받을 여유가 없을 때, 에이전트들이 행동을 신뢰성 있게 조정하지 못하는 리스크.","The risk that agents fail to reliably coordinate their actions when they have little or no prior interaction history with the counterpart agents to learn behavioral patterns from, particularly under conditions that demand immediate decisions or where the cost of communicating to negotiate a shared plan in advance is prohibitively high.",,,"관련 에이전트와의 과거 상호작용으로부터 학습할 수 없거나 상호작용이 제한되고 즉각 적 판단이 요구되거나 통신 비용이 과도한 상황에서, 에이전트들이 행동을 신뢰성 있게 조정하지 못하는 리스크","The risk that agents unable to learn from historical interactions with relevant agents, and facing split-second decisions or prohibitively costly communication, fail to coordinate their actions reliably.",True,True,Coordination Failure L3 로 재배치 할 것,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0062,Agentic,RAI4-0605,RAI4-0605,다중 에이전트 은밀 공모 리스크,Covert multi-agent collusion,"복수 에이전트가 공동 이익을 극대화하기 위해 은밀한 수단과 감시 회피용 전용 통신 규약으로 행동을 조율하여 제3자 이익을 침해하고 규제를 회피하며, 개별 안전 제약에도 불구하고 시장 조작이나 연쇄 실패처럼 탐지와 완화가 어려운 시스템적 위험을 유발하는 리스크.","The risk that multiple agents coordinate actions through covert means, including specialized communication protocols to avoid monitoring, to maximize common interests while harming third-party interests and evading regulation, triggering systemic risks such as market manipulation or cascading failures that are difficult to detect and mitigate despite individual safety constraints.",,,"복수 에이전트가 공동 이익을 극대화하기 위 해 은밀한 수단과 감시 회피용 전용 통신 규약 으로 행동을 조율하여 제3자 이익을 침해하고 규제를 회피하며, 개별 안전 제약에도 불구하고 시장 조작이나 연쇄 실패처럼 탐지와 완화가 어려운 시스템적 위험을 유발하는 리스크","The risk that multiple agents coordinate actions through covert means, including specialized communication protocols to avoid monitoring, to maximize common interests while harming third-party interests and evading regulation, triggering systemic risks such as market manipulation or cascading failures that are difficult to detect and mitigate despite individual safety constraints.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0063,Agentic,RAI4-1388,RAI4-1388,창발적 메타 인지에 의한 반성적 불안정성 리스크,Emergent meta-cognition,자신의 계산 자원과 논리적으로 불확실한 사건에 대해 추론하는 에이전트가 괴델적 한계와 확률 이론의 결함으로 역설에 봉착하고 행동 선택 원칙을 스스로 변경하는 반성적 불안정성을 보이는 리스크.,"The risk that agents reasoning about their own computational resources and logically uncertain events encounter paradoxes due to Godelian limitations and shortcomings of probability theory, and become reflectively unstable, preferring to change the principles by which they select actions.",,,자신의 계산 자원과 논리적으로 불확실한 사 건에 대해 추론하는 에이전트가 괴델적 한계 와 확률 이론의 결함으로 역설에 봉착하고 행동 선택 원칙을 스스로 변경하는 반성적 불안정성을 보이는 리스크.,"The risk that agents reasoning about their own computational resources and logically uncertain events encounter paradoxes due to Godelian limitations and shortcomings of probability theory, and become reflectively unstable, preferring to change the principles by which they select actions.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0065,Agentic,RAI4-1570,RAI4-1570,은닉 통신 채널을 통한 에이전트 간 결탁 리스크,Covert collusion between agents through hidden communication channels,"에이전트들이 겉보기에 무해한 텍스트나 압축된 텍스트, 인간이 해석할 수 없는 창발적 기호에 메시지를 은닉하여 스테가노그래피 통신 채널을 구축하고 통신 감시와 제약을 우회하는 리스크. 인간 감독을 벗어난 조율이 이루어져 친사회적 경쟁이 저해되고 연합 밖 당사자에게 부정적 외부 효과가 발생하지만 결탁의 탐지는 사실상 불가능해진다. 이러한 결과를 초래하는 리스크.","The risk that agents conceal messages within innocuous text, compressed text, or emergent symbols humans cannot interpret, establishing steganographic channels that evade monitoring and the constraints placed on their communication. Coordination proceeds beyond human oversight, undermining pro-social competition and imposing negative externalities on those outside the coalition while detection remains infeasible.",,,"에이전트들이 겉보기에 무해한 텍스트나 압 축된 텍스트, 인간이 해석할 수 없는 창발적 기호에 메시지를 은닉하여 스테가노그래피 통신 채널을 구축하고 통신 감시와 제약을 우 회하는 리스크. 인간 감독을 벗어난 조율이 이 루어져 친사회적 경쟁이 저해되고 연합 밖 당 사자에게 부정적 외부효과가 발생하지만 결 탁의 탐지는 사실상 불가능해진다.","The risk that agents conceal messages within innocuous text, compressed text, or emergent symbols humans cannot interpret, establishing steganographic channels that evade monitoring and the constraints placed on their communication. Coordination proceeds beyond human oversight, undermining pro-social competition and imposing negative externalities on those outside the coalition while detection remains infeasible.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0066,Agentic,RAI4-1577,RAI4-1577,분산 에이전트 군집을 이용한 자원 고갈 공격 리스크,Resource-exhaustion attacks by decentralized agent swarms,"다수의 저자원 분산 에이전트가 결합하여 행동함으로써, 단일 행위자를 전제로 설계된 시스템의 대역 폭· 요청 량 제약 가정이 무너지고, 그 결과 분산 서비스 거부(DDoS)와 유사한 방식으로 대상 시스템이 마비되는 리스크.","The risk that a large number of low-resource, decentralized agents act in combination, breaking the single-actor assumptions underlying a target system's bandwidth or request-rate constraints, and thereby causing system-wide paralysis similar to a distributed denial-of-service attack.",,,다수의 저자원 분산 에이전트를 결합한 공격 이 단일 행위자를 전제로 한 대역폭 제약 가정 을 무너뜨려 분산 서비스 거부와 같은 시스템 마비를 유발하는 리스크.,"The risk that attacks chaining many decentralized low-resource agents break defensive assumptions premised on bandwidth constraints of a single wellresourced actor, causing distributed denial of service and system disruption.",True,True,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0067,Agentic,RAI4-1580,RAI4-1580,탐지 불가 공격에 의한 다중 에이전트 협력 붕괴 리스크,Collapse of multi-agent cooperation from undetectable attacks,"AI 에이전트가 스테가노그래피 통신, 탐지 회피 공격, 암호화 백 도어 또는 다른 에이전트 학습 데이터의 은밀한 오염을 수행하여 적대 행위 탐지를 방해하고 다중 에이전트 시스템의 협력과 조정을 붕괴시키는 리스크.","The risk that AI agents use steganographic communication, detection-evasion attacks, encrypted backdoors, or covert poisoning of other agents' training data, obstructing detection of adversarial conduct and destabilising cooperation and coordination in multi-agent systems.",,,"에이전트가 스테가노그래피 통신, 블랙박스· 화이트박스 탐지 불가 환영 공격과 암호화 백 도어, 타 에이전트 훈련 데이터의 은밀한 오염 을 수행하여 적대 행위 탐지가 불가능해지고 다중에이전트 시스템의 협력과 조정이 급속 히 불안정해지는 리스크.","The risk that agents employ steganographic communication, black-box and white-box undetectable illusory attacks with encrypted backdoors, and covert poisoning of others' training data, making adversarial actions undetectable and rapidly destabilising cooperation and coordination in multi-agent systems.",False,False,,EDIT|REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0068,Agentic,RAI4-1648,RAI4-1648,타 에이전트 전략성 미반영에 의한 집단적 손실 리스크,Collective losses from ignoring the strategic nature of other agents,"단일 에이전트 환경 기준으로 자신의 효용만 최적화하는 에이전트가 다른 전략적 에이전트의 존재를 반영하지 못하여, 군비 경쟁이나 공유 자원 고갈 같은 집단행동 문제와 시장 실패로 자신을 포함한 모두가 더 나빠지는 리스크.","The risk that agents optimizing selfishly under single-agent assumptions fail to account for the strategic nature of other agents, producing collective action problems such as arms races and resource depletion and other market failures under which everyone, including the agent itself, ends up worse off.",,,"단일 에이전트 환경 기준으로 자신의 효용만 최적화하는 에이전트가 다른 전략적 에이전 트의 존재를 반영하지 못하여, 군비 경쟁이나 공유자원 고갈 같은 집단행동 문제와 시장 실 패로 자신을 포함한 모두가 더 나빠지는 리스크.","The risk that agents optimizing selfishly under single-agent assumptions fail to account for the strategic nature of other agents, producing collective action problems such as arms races and resource depletion and other market failures under which everyone, including the agent itself, ends up worse off.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0069,Agentic,RAI4-0982,RAI4-0982,AI의 인간 노동 추월에 따른 인력의 잉여화 리스크,Human redundancy from AI systems outcompeting human labour,"인공 에이전트가 더 빠른 작업 수행과 변화 적응, 방대한 지식 기반으로 인간을 직접 능가하여 인간 노동이 상대적으로 비싸고 비효율적인 선택이 되고, 조직이 속도를 맞추기 위해 통제권을 넘기는 리스크. 노동자는 일자리를 두고 밀려나 자동화된 산업에 재진입하기 어려워지고 인간의 기여는 경제적으로 주변화된다. 이러한 결과를 초래하는 리스크.","The risk that artificial agents directly outcompete people through faster work, better adaptation to change, and a vaster knowledge base, making human labour comparatively expensive and less effective while organizations cede control in order to keep pace. Workers are displaced with little prospect of reentering automated industries and human contribution becomes economically marginal.",,,"인공 에이전트가 더 빠른 작업 수행과 변화 적 응, 방대한 지식 기반으로 인간을 직접 능가하 여 인간 노동이 상대적으로 비싸고 비효율적 인 선택이 되고, 조직이 속도를 맞추기 위해 통제권을 넘기는 리스크. 노동자는 일자리를 두고 밀려나 자동화된 산업에 재진입하기 어 려워지고 인간의 기여는 경제적으로 주변화 된다.","The risk that artificial agents directly outcompete people through faster work, better adaptation to change, and a vaster knowledge base, making human labour comparatively expensive and less effective while organizations cede control in order to keep pace. Workers are displaced with little prospect of reentering automated industries and human contribution becomes economically marginal.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0073,Agentic,RAI4-0047,RAI4-0047,자율 시스템 피해에 대한 책임· 배상 공백 리스크,Responsibility and liability gaps for autonomous system harms,"자율성, 에이전트· 도구· 조직 간 위임, 명확한 거버넌스· 법적 체계의 부재로 인해 시스템의 유해한 행동에 대해 어떤 사람이나 기관이 책임을 지는지가 불분명해져, 책임 귀속이 이루어지지 않고 피해자가 손해를 스스로 떠안게 되는 리스크.","The risk that autonomy, delegation across agents, tools, and organizations, and the absence of clear governance and legal frameworks obscure which human or institution is answerable for a system's harmful actions, leaving accountability unassigned and victims bearing their own losses.",,,"자율성, 에이전트·도구·조직 간 위임, 명확한 거버넌스·법적 체계의 부재로 인해 시스템의 유해한 행동에 대해 어떤 사람이나 기관이 책 임을 지는지가 불분명해져, 책임 귀속이 이루 어지지 않고 피해자가 손해를 스스로 떠안게 되는 리스크.","The risk that autonomy, delegation across agents, tools, and organizations, and the absence of clear governance and legal frameworks obscure which human or institution is answerable for a system's harmful actions, leaving accountability unassigned and victims bearing their own losses.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
