L3_ID,L4_ID,Title_ko,Title_en,Def_ko
G_INT_WEAP,G_INT_WEAP_001,무기 개발·획득·배치 역량 증대,"Amplification of weapon development, acquisition, and deployment capabilities","AI의 이중용도 역량이 국가·비국가 행위자가 화학무기·생물무기·방사능 무기·핵무기 또는 폭발물을 개발·제조·획득·배치하는 데 필요한 기술적 장벽을 낮추거나, 무인 무기체계에 자율 기능을 부여하여 기존 무기의 파괴력을 증대함으로써 비전문가의 공격 실행을 가능하게 하고 정교한 행위자의 공격 효과를 높여 다수의 생명과 비확산 체제를 위협하는 리스크."
G_INT_WEAP,G_INT_WEAP_002,위험한 과학실험의 설계·실행 지원,Assistance for designing and conducting dangerous scientific experiments,"AI 시스템이 생물학·화학 또는 그 밖의 고위험 과학실험에 필요한 절차, 조건, 물질 선택이나 실행 지침을 제공하여 대규모 신체적 위해 또는 공중보건 피해를 가능하게 하는 리스크."
G_INT_WEAP,G_INT_WEAP_003,생물무기·화학무기,Biological and chemical weapons,"AI 시스템이 생물무기 또는 화학무기의 개발·제조·획득·이전·비축·확산·운용을 지원하여 대규모 인명 피해, 공중보건 위해 또는 환경 피해의 발생 가능성과 규모를 높이는 리스크."
G_INT_WEAP,G_INT_WEAP_004,화생방핵(CBRN) 계획 지원,CBRN assistance,고급 모델이 유해한 화학·생물·방사능·핵 계획 수립을 지원하는 리스크.
G_INT_WEAP,G_INT_WEAP_005,화학무기 합성 및 유해물질 방출 조력,Chemical weapon synthesis and hazardous substance release,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 화학 작용제가 화학 무기 합성에 이용되고 자율 화학 실험 과정에서 유해 물질이 생성·방출되며, 성질이 알려지지 않은 나노 물질 등 첨단 소재 사용으로 예측 불가능한 화학적 위해가 발생하는 리스크."
G_INT_WEAP,G_INT_WEAP_006,사이버 무기,Cyber weapons,AI 시스템이 사이버 무기의 개발·획득·확산·배포·운용을 지원하여 대규모 사이버 위해 또는 그에 따른 물리적 위해의 발생 가능성과 심각도를 높이는 리스크.
G_INT_WEAP,G_INT_WEAP_007,사이버 공격 역량 증강,Cyber-offence capability amplification,"기존 사이버 위협이 AI로 인해 고도화되고 대규모 언어 모델(LLM) 기반 에이전트 팀이 제로데이 취약점 악용까지 수행할 수 있게 되어, 사이버전이 대규모 피해를 초래할 수 있는 실질적 위협으로 확대되는 리스크."
G_INT_WEAP,G_INT_WEAP_008,취약점 탐지·악용 코드 작성 역량을 통한 사이버 공격 지원,Cyberattack enablement through vulnerability discovery and exploit-writing capability,"AI 모델의 취약점 탐지, 취약점 악용 코드 작성, 탐지 회피 및 은닉 버그 삽입 역량이 사이버 공격의 수행·지원에 악용되어 정보 시스템의 보안과 안전을 침해하는 리스크."
G_INT_WEAP,G_INT_WEAP_009,약물 발견 모델 오용에 의한 독소 식별·개발,Dangerous toxin identification and development through misuse of drug-discovery models,"약물-표적 친화성 예측 등 약물 발견에 쓰이는 모델이 위험한 독소를 식별하거나 개발하는 데 사용되며, 훈련 데이터에 위험 단백질·바이러스 정보가 포함될 경우 우려가 커지는 리스크."
G_INT_WEAP,G_INT_WEAP_010,국가·범죄 행위자에 의한 AI의 의도적 무기화,Deliberate weaponisation of AI by state and criminal actors,국가·범죄조직·테러단체가 전쟁·내전·법 집행 과정에서 자율적 표적 선정·감시·물리적 공격 등 파괴적 목적으로 AI 시스템을 개발·배치하여 무력 사용에 대한 인간의 통제를 약화시키고 인명 피해와 대규모 사회적 위해를 초래하는 리스크.
G_INT_WEAP,G_INT_WEAP_011,병원체 및 유전물질 강화,Enhancement of pathogens and genetic material,AI가 병원체와 유전 물질을 설계·변형하는 데 사용되어 치명성이나 전파력이 높아지거나 기존 치료에 저항성을 갖게 되는 리스크. 이러한 강화는 생물학적 공격의 장벽을 낮추고 예측하지 못한 생물학적 위해와 대규모 인명 피해를 초래하는 리스크.
G_INT_WEAP,G_INT_WEAP_012,생물·화학무기 및 이중용도 위해 역량의 증대,"Expansion of biological, chemical, and dual-use harm capabilities","AI 시스템이 생물·화학무기나 대규모 위해를 유발할 수 있는 이중용도 연구의 개발 역량과 실행 가능성을 높여, 대응 수단이 마련되기 전에 기존 위협의 더 위험한 변형이나 새로운 무기 개발을 가능하게 하는 리스크."
G_INT_WEAP,G_INT_WEAP_013,취약점 자동 탐지·악용을 통한 사이버 공격 확대,Expansion of cyberattacks through automated vulnerability discovery and exploitation,"범용 AI(general-purpose AI, GPAI)가 소프트웨어 취약점의 자동 탐지와 악성코드 개발을 지원하여 악의적 행위자가 낮은 비용으로 사이버 공격을 대규모화하고 피해를 확대하는 리스크."
G_INT_WEAP,G_INT_WEAP_014,폭발물·폭발성 무기,Explosives and explosive weapons,"AI 시스템이 폭발물, 급조폭발물 또는 폭발성 무기의 개발·제조·획득·확산·운용을 지원하여 사망·상해 또는 재산·기반시설 피해의 발생 가능성과 규모를 높이는 리스크."
G_INT_WEAP,G_INT_WEAP_015,불법 무기 거래,Illegal weapons trade,AI 시스템이 불법 무기 거래를 계획·최적화·중개·은폐하여 무기의 불법 획득·유통·확산을 지원하고 법적·사회적 피해를 초래하는 리스크.
G_INT_WEAP,G_INT_WEAP_016,인간 개입 없는 치명적 자율무기의 표적 공격,Lethal autonomous weapons engaging targets without human intervention,"AI 기반 치명적 자율무기체계가 센서와 알고리즘으로 표적을 탐지·선정하고 인간의 직접적 개입 없이 치명적 무력을 사용하여, 잘못된 표적 선정이 발생해도 인간이 사망 또는 중대한 상해가 발생하기 전에 교전이나 공격을 중단·취소하기 어려워지는 리스크."
G_INT_WEAP,G_INT_WEAP_017,독소 합성 등 이중용도 역량의 저비용 확산,Low-cost diffusion of dual-use capabilities such as toxin synthesis,AI 시스템이 독소 합성 등 위해 가능성이 큰 이중용도 절차의 전문지식과 실행 장벽을 낮춰 악의적 사용을 용이하게 하는 리스크.
G_INT_WEAP,G_INT_WEAP_018,CBRN 정보 획득·무기 설계 역량 개발 장벽 저하,Lowered barriers to CBRN information and weapon-design capabilities,AI 시스템이 화학·생물·방사능·핵무기 또는 기타 위험 물질·작용제와 관련된 실행 가능한 정보의 획득·합성이나 설계 역량 개발의 장벽을 낮추는 리스크.
G_INT_WEAP,G_INT_WEAP_019,생물무기·화학무기 개발 장벽 저하,Lowered barriers to biological and chemical weapons development,"범용 AI 모델과 AI 기반 생물·화학 설계 도구가 병원체·독소 제조의 단계별 지침, 강화 단백질 설계 및 유해 후보 물질 분석을 제공하여 생물무기·화학무기 개발의 기술적 장벽을 낮추고 질병·사망을 초래하는 작용제의 고의적 살포 역량을 확대하는 리스크."
G_INT_WEAP,G_INT_WEAP_020,악성코드 생성 및 사이버공격 자동화,Malware generation and cyberattack automation,대규모 언어 모델의 코딩 역량이 악용되어 난독화·변이·다형성 악성코드를 저비용·고속으로 생성하고 공격 캠페인을 자동화함으로써 비숙련 공격자의 진입 장벽을 낮추고 탐지가 어려운 사이버공격을 확산시키는 리스크.
G_INT_WEAP,G_INT_WEAP_021,군사 AI 군비경쟁,Military AI arms race,"군사용 AI 개발이 화약과 핵무기에 필적하는 결과를 낳는 새로운 군사 기술 시대, 이른바 전쟁의 제3차 혁명을 열어 군비 경쟁을 촉발하는 리스크."
G_INT_WEAP,G_INT_WEAP_022,방사능·핵무기,Radiological and nuclear weapons,"AI 시스템이 방사성 물질을 이용한 무기 또는 핵무기의 개발·제조·획득·확산·운용을 지원하여 대규모 인명 피해, 방사선 피폭, 환경 오염 또는 기반시설 피해의 발생 가능성과 규모를 높이는 리스크."
G_INT_WEAP,G_INT_WEAP_023,전략적 불안정,Strategic instability,군사 AI 시스템이 은닉된 보복 타격 자산을 노출하고 선제공격 우위를 강화하며 공격 주체의 귀속을 불명확하게 하거나 취약한 공격 표면을 확대하여 무력 충돌의 유인을 높이는 리스크.
G_INT_WEAP,G_INT_WEAP_024,테러 행위자의 첨단 AI 역량 획득,Terrorist acquisition of advanced AI capabilities,첨단 AI 기술이나 역량이 테러 행위자에게 이전되거나 테러 행위자가 이를 획득하여 공격을 계획·실행할 역량을 높이는 리스크.
G_INT_WEAP,G_INT_WEAP_025,자동화된 의사결정·무기체계의 비의도적 군사 확전,Unintended military escalation from automated decision and weapon systems,"정보 종합·지휘 통제 권고·자율 교전에 사용되는 AI 시스템이 인간의 실질적 검토 없이 오경보나 취약한 가정에 따라 행동하여 우발적 교전, 전쟁 범죄 또는 핵 충돌로 이어지는 급속한 비의도적 군사 확전을 초래하는 리스크."
G_INT_WEAP,G_INT_WEAP_026,로봇 능력의 무기화,Weaponisation of robotic capabilities,AI 기반 로봇의 조작·이동 능력이 파괴 공작 또는 사람·재산·핵심 기반시설에 대한 물리적 공격을 위해 개발·전용·운용되어 대규모 물리적 위해를 초래하는 리스크.
G_INT_WEAP,G_INT_WEAP_027,무기화 전략 및 전술적 운용,Weaponisation strategies and tactical use,"AI 시스템이 무기화 전략의 수립, 표적 선정, 작전 계획 또는 무기·사이버 공격 역량의 전술적 운용을 지원하여 물리적·사이버 위해의 발생 가능성과 규모를 높이는 리스크."
G_INT_WEAP,G_INT_WEAP_028,무기 획득 역량,Weapons acquisition capability,"AI 모델이 기존 무기 체계에 접근하거나 새로운 무기 제작에 기여하여, 생물무기를 조립하거나 실행 가능한 지침을 제공하고 새로운 무기의 개발로 이어지는 과학적 발견을 돕는 리스크."
G_INT_WEAP,G_INT_WEAP_029,대량살상무기,Weapons of mass destruction,"AI 시스템이 화학·생물·방사능·핵무기 등 대량살상무기의 개발·제조·획득·확산·운용을 지원하여 대규모 인명 피해, 공중보건 위해 또는 환경·기반시설 피해의 발생 가능성과 규모를 높이는 리스크."
G_INT_WEAP,G_INT_WEAP_030,무기 확산 및 은닉,Weapons proliferation and concealment,"AI 시스템이 무기 또는 무기 관련 물질의 이전·유통·불법 거래, 수출 통제 회피 또는 은닉을 지원하여 권한 없는 행위자의 접근 가능성을 높이고 탐지와 법 집행을 저해하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_001,다양한 이용자와 희귀 위해를 배제한 AI 벤치마크,AI benchmarks that exclude diverse users and rare harms,AI 시스템 평가용 벤치마크가 대표적 과제와 환경에 편중되어 과소대표 이용자·지역 고유 맥락·희귀하지만 안전에 중대한 위해를 충분히 포함하지 못함으로써 잘못된 안전성 확신과 부적절한 배포 결정을 초래하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_002,분포 변화에 대한 AI 평가·검증 실패,AI evaluation failure under distribution shift,AI 시스템의 시험 분포가 학습·운영 분포와 달라질 때 성능 저하와 확신도 오류를 평가가 탐지하지 못하여 실제 신뢰성과 안전성을 과대평가하고 부적절한 배포 결정을 초래하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_003,AI 레지스트리 불완전성,AI registry incompleteness,"공개 또는 내부 AI 등록부가 배포 시스템, 의도된 용도, 제공자, 위험 범주, 시험 근거 등 감독에 필요한 메타데이터를 누락하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_004,휴머노이드 안전 시험·인증 체계 부재,Absence of a humanoid safety testing and certification framework,"휴머노이드의 안전성 주장을 반복 가능하고 비교 가능한 시험·지표로 검증하고 인증할 체계가 부재하여, 시스템의 능력·안전·위해를 타당하게 평가하지 못하고 충분한 안전 증거 없이 배포가 이루어지는 리스크."
G_SYS_EVAL,G_SYS_EVAL_005,보증 사례 실패,Assurance case failure,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 안전 또는 보증 사례가 불완전하거나 검증 불가능하거나 시스템과 맥락 변화에 맞추어 갱신되지 않는 리스크.
G_SYS_EVAL,G_SYS_EVAL_006,감사자 독립성 실패,Auditor independence failure,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 이해 상충, 선정 유인, 피감사 조직에 대한 의존으로 감사 결과가 훼손되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_007,벤치마크 조작(gaming),Benchmark gaming,개발자나 모델이 벤치마크 평가에 과적합하여 실제 역량이나 안전성의 향상 없이 측정 점수만 개선하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_008,역량·안전을 오측정하는 벤치마크 한계,Benchmark limitations mismeasuring capability and safety,"포화되었거나 불완전하거나 과적합된 벤치마크가 AI 시스템을 잘못 측정하여, 시험 범위 밖의 역량은 과소평가하고 벤치마크 내용에 맞춰진 역량은 과대평가하며 안전·유해성 평가가 성능 평가에 뒤처짐으로써, 개발자와 사용자가 시스템의 능력·한계·유해성에 대해 그릇된 인식과 안전 확신을 갖게 되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_009,벤치마크 안전 순위 불일치,Benchmark safety ranking inconsistency,서로 다른 에이전트 안전 벤치마크가 위험과 평가 절차를 다르게 조작화하여 상충하는 모델 안전 순위를 산출하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_010,합성 위험 시나리오의 편향된 평가 범위,Biased evaluation coverage in synthetic hazard scenarios,AI 시스템의 안전성을 평가하는 합성 시나리오가 시각적으로 두드러진 위험을 과대표하고 희귀하거나 문화·상황 의존적인 위험을 누락하여 실제 안전 성능을 타당하게 검증하지 못하고 잘못된 배포 판단을 유발하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_011,지속 튜닝의 파국적 망각,Catastrophic forgetting under continual tuning,"지속적인 지시 기반 미세조정 등 새로운 과업에 대한 학습 이후 AI 모델이 이전에 학습한 과업이나 사실 정보를 유지하지 못하는 파국적 망각이 발생하며, 모델 규모가 커질수록 이러한 경향이 두드러질 수 있는 리스크."
G_SYS_EVAL,G_SYS_EVAL_012,인증 포획,Certification capture,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 인증 또는 적합성 평가가 공익적 위험 감축보다 공급업체의 이해관계를 우선하게 되어 평가의 독립성과 실효성이 저해되는 리스크.
G_SYS_EVAL,G_SYS_EVAL_013,변경 관리 실패,Change-management failure,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 시스템 업데이트가 적절한 위험 검토, 회귀 시험, 이해관계자 통지 없이 배포되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_014,문화 간 평가 격차,Cross-cultural evaluation gap,"평가 벤치마크가 지배적인 문화·언어 환경 밖에서 나타나는 AI 시스템의 정렬 실패를 충분히 측정하지 못하여, 문화권별 성능과 위해의 차이를 과소평가하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_015,학습·운용 데이터 간 분포 이동,Dataset shift between training and runtime data,AI·머신러닝 모델의 학습 데이터와 시험·운용 데이터 사이의 분포 이동으로 인해 모델의 타당성이 훼손되는 리스크.
G_SYS_EVAL,G_SYS_EVAL_016,평가 상황 인식에 따른 기만적 행동 변화,Deceptive behavioural change from evaluation awareness,"AI 시스템이 자신의 훈련·평가·배포 상태를 식별하는 상황 인식을 이용하여 평가 중에만 안전하게 행동하거나 위험한 역량·목표를 은폐하고, 감독이 약화된 배포 환경에서 위험한 행동을 드러냄으로써 평가의 타당성을 훼손하고 잘못된 안전성 확신을 초래하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_017,데이터 수집 품질관리 결함,Deficient data collection quality control,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 표준화된 방법과 인프라, 특히 고위험 도메인과 벤치마크의 데이터 수집을 위한 품질 관리 절차가 부재하여 수집 데이터의 품질과 유형이 훼손되고, 데이터셋 오염, 부주의한 저작권 침해, 성능 지표를 무효화하는 테스트 셋 유출이 발생하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_018,학습 데이터 주석 결함,Deficient training-data annotation,"불완전한 주석 지침, 충분한 역량을 갖추지 못한 주석 담당자 또는 주석 오류가 AI 모델과 알고리즘의 정확성·신뢰성·효과성을 저하시키고, 학습 편향과 차별적 출력을 증폭하며 일반화 성능을 떨어뜨리는 리스크."
G_SYS_EVAL,G_SYS_EVAL_019,모의 도구 환경과 실제 환경의 불일치,Emulated tool-environment mismatch,AI 에이전트용 모의 환경이 실제 도구의 오류·부작용·공격 표면을 충분히 재현하지 못하여 도구 사용 벤치마크가 에이전트의 안전성을 과대평가하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_020,생성형 AI의 성능 미달에 따른 사용자 생산성 저하,End-user productivity loss from generative AI underperformance,생성형 AI 애플리케이션이 무의미하거나 품질이 낮은 출력을 생성하여 애플리케이션의 유용성과 최종 사용자의 생산성을 저하시키는 리스크.
G_SYS_EVAL,G_SYS_EVAL_021,장기·분산적 AI 피해의 평가·측정 실패,Evaluation and measurement failure for long-term and diffuse AI harms,AI 시스템의 평가·검증 절차가 미묘하고 분산적이며 장기간에 걸쳐 나타나는 피해를 탐지·측정하지 못해 안전성에 대한 부당한 확신을 형성하고 부적절한 배포 또는 거버넌스 판단을 초래하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_022,프롬프트 형식 민감성으로 인한 평가 신뢰성 저하,Evaluation unreliability from prompt-format sensitivity,"구분자, 대소문자, 간격 등 사소한 프롬프트 형식 변화가 모델 성능을 크게 변동시켜 모델 평가와 비교의 신뢰성을 저하시키는 리스크."
G_SYS_EVAL,G_SYS_EVAL_023,평가 쇼핑,Evaluation-shopping risk,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 조직이 더 엄격하거나 맥락에 적합한 평가 결과는 배제한 채, 자신에게 유리한 평가 결과만 선택적으로 보고함으로써 실제 위험 수준에 대한 왜곡된 인식을 초래하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_024,외부 평가 접근 실패,External evaluation access failure,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 외부 평가자가 역량, 한계, 안전장치를 시험하기에 충분한 시스템 접근 권한을 확보하지 못하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_025,AI 보증을 위한 감사 접근성과 경영진 가시성의 실패,Failure of audit access and management visibility for AI assurance,"조직이 AI 시스템의 데이터, 모델, 의사결정 과정과 성능에 대한 감사 접근권, 문서화, 공통 평가기준 또는 경영진 수준의 가시성을 확보하지 못하여 위험을 식별·검증·시정하지 못하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_026,역량 평가·출시 거버넌스 실패,Failure of capability evaluation and release governance,"벤치마크, 역량 임계값, 프론티어 모델 출시에 대한 거버넌스가 부실하게 설계되거나 불명확하거나 쉽게 우회되어, 왜곡된 안전성 판단이 이루어지고 오용 및 시스템 리스크에 대한 충분한 고려 없이 고역량 모델이 출시되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_027,모델 결함의 공개·변경 추적 실패,Failure of disclosure and change tracking for model flaws,"취약점·모델 실패·유해 역량이 안전하게 공개되어 후속 조치로 이어지지 못하고, 모델 버전·데이터·프롬프트의 변경이 충분히 추적되지 않아 결함이 방치되고 새로운 실패에 대한 책임이 귀속되지 못하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_028,참여적·가치 민감 설계의 실패,Failure of participatory and value-sensitive design,"AI 시스템이 이해관계자 가치, 가치 갈등, 설계상 절충에 대한 구조화된 분석이나 영향을 받는 공동체의 실질적 대표 없이 개발·배포되어, 검토되지 않은 가치 선택이 시스템에 내재되고 해당 공동체의 이익이 침해되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_029,인간 평가에서 부정확하거나 유해한 출력의 식별 실패,Failure to detect erroneous or harmful outputs in human evaluation,"인간 피드백 기반 학습 과정에서 평가자가 부정확하거나 유해한 AI 모델 출력을 정확한 출력과 신뢰성 있게 구별하지 못한 채 이를 긍정적으로 평가하여, 모델이 소프트웨어 취약점이 숨겨진 코드, 정치적으로 편향된 정보 또는 은닉된 오류·백도어가 포함된 복잡한 출력을 생성하도록 학습되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_030,공동체 가치 수렴·반영 실패,Failure to elicit and incorporate community values,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 개발자가 배포 영향 공동체의 가치를 수집·문서화·보존하지 못하여 설계·평가 결정에 공동체 가치가 반영되지 않는 리스크.
G_SYS_EVAL,G_SYS_EVAL_031,배포 후 변경에 대한 안전 재평가 실패,Failure to reassess safety after deployment changes,"피지컬 AI의 환경 변화, 부품 열화, 모델 업데이트 또는 아차 사고로 기존 안전 가정이 무효화됐는데도 운영자가 안전성을 재평가·검증하지 않아 충분하지 않은 안전 증거에 근거해 운용을 지속하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_032,에이전트 사고의 실패 모드 모호성,Failure-mode ambiguity in agent incidents,"에이전트 사고를 실패 모드별로 일관되게 분류할 수 없어 진단, 벤치마크 비교, 완화책 선택이 신뢰할 수 없게 되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_033,가정 내 로봇 행동 안전성 평가의 위음성,False-negative safety evaluation of household robot actions,AI 안전성 분류기가 사람 접촉·열원·물체·작업 공간 제약을 위반하는 가정 내 로봇 행동을 안전하다고 잘못 판정하여 실제 위험 행동을 탐지하지 못하고 잘못된 안전성 확신을 유발하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_034,학습 단계의 치명적 실수,Fatal mistakes during the learning phase,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 AGI가 안전 탐색 실패나 분포 변화 등으로 학습 단계에서 치명적 실수를 범하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_035,LLM 평가자 오판,Faulty LLM-as-evaluator judgements,"다른 모델을 평가하는 LLM이 장황함·특정 입장 선호 등 잘못된 평가를 산출하고, 이것이 학습에 통합되면 피학습 모델이 평가자 결함을 악용하도록 발달하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_036,감사 체크리스트의 형식적 준수,Formalistic audit-checklist compliance,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 감사가 실질적인 위험을 식별하지 못한 채 규정 준수 여부만 확인하는 형식적인 체크리스트 점검으로 전락하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_037,기본권 영향 평가 격차,Fundamental-rights impact assessment gap,"AI 시스템이 권리, 차별, 프라이버시, 민주주의에 미치는 영향에 대한 적절한 평가 없이 배포되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_038,에이전트 벤치마크의 범위·심층성 불균형,Imbalance in the scope and depth of agent benchmarks,AI 에이전트 평가 벤치마크가 많은 위험 범주를 포함하지만 각 범주의 심층성·현실성·적대적 변형을 충분히 다루지 못해 중요한 위해를 탐지하지 못하고 안전성에 대한 부당한 확신과 잘못된 배포 판단을 초래하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_039,학습된 가치 표상 측정의 부정확성,Inaccurate measurement of learned value representations,"AI 시스템이 학습한 가치 표상이 훈련·배포 단계에서 어떻게 변하고 출력에 얼마나 반영되는지를 평가할 강건한 프레임워크가 부족하여, 출력이 인간의 가치에 실질적으로 부합하는지, 아니면 이를 표면적으로 모방하는 데 그치는지를 구분하지 못해 학습된 가치 표상의 측정이 부정확해지는 리스크."
G_SYS_EVAL,G_SYS_EVAL_040,AI 모델 설정과 평가의 부적절성,Inadequate AI model configuration and evaluation,"AI 시스템의 설정, 시험 또는 성능 평가가 사용 맥락과 위험 수준에 적합하지 않아 결함이 탐지되지 않는 리스크."
G_SYS_EVAL,G_SYS_EVAL_041,성능 요구사항 계획 미흡,Inadequate performance requirement planning,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 의도된 기능을 적절히 대표하지 못하는 성능 지표를 선택하는 등 성능 요구사항을 충분히 계획하지 않아, 후속 수명주기 단계에서 기대 성능과 안전 요구사항을 충족할 수 없게 되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_042,저자원 언어 안전성 평가의 불충분성,Inadequate safety evaluation for low-resource languages,"AI 시스템 평가가 고자원 언어에 집중되어 저자원 언어에서의 성능, 안전성 및 실패 양상을 충분히 측정하지 못하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_043,운영설계영역(ODD) 명세 미흡,Inadequate specification of the operational design domain,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 애플리케이션의 운영 환경을 기술하는 운영 설계 영역(ODD)이 부적절하게 명세되어 학습된 기능의 시험과 분포 외 입력 탐지 등 필수 기능이 제한되는 리스크.
G_SYS_EVAL,G_SYS_EVAL_044,배포 전 물리적 안전 시험 미흡,Incomplete pre-deployment physical safety testing,"기반 모델 탑재 로봇이 예정된 운용 환경의 분포 변화, 적대적 입력, 인간 접촉, 안전 임계 엣지 케이스를 시험하지 않은 채 배포되는 위험."
G_SYS_EVAL,G_SYS_EVAL_045,잘못된 위험 측정과 예측 오류,Incorrect risk measurement and prediction,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 위험을 측정·추적하기 위한 지표가 위험을 불완전하게 포착하거나 잘못 측정하고, 시스템의 예측 또한 부정확하여 의사결정이 왜곡된 정보에 기반하게 되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_046,개발 과정 문서화와 데이터 이해의 부족,Insufficient development documentation and understanding of data,AI 시스템 개발 과정의 주요 결정과 조치가 문서화되지 않거나 사용 데이터에 대한 이해가 부족하여 데이터 결함이 교정되지 않고 개발 과정의 검증·감사와 시스템의 목적 적합성 확보가 저해되는 리스크.
G_SYS_EVAL,G_SYS_EVAL_047,학습 데이터의 대표성 부족,Insufficient representation in training data,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 학습 데이터가 운용 데이터 분포와 불일치하거나 희소 사례 표본이 부족하여 학습에 충분히 반영되지 않은 입력에서 시스템 성능이 저하되는 리스크.
G_SYS_EVAL,G_SYS_EVAL_048,AI 비서의 편익·피해 평가 지표 부재,Lack of metrics for evaluating AI-assistant benefits and harms,"AI 비서가 개인과 사회에 미치는 편익과 피해를 포괄적으로 측정할 타당한 지표가 부족하여, 시스템의 순효과와 위해 가능성을 신뢰성 있게 평가하지 못하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_049,언어별 피해 과소탐지,Language-specific harm under-detection,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 평가 범위가 취약한 언어와 방언에서 유해·모욕적·안전하지 않은 콘텐츠가 덜 안정적으로 탐지되는 리스크.
G_SYS_EVAL,G_SYS_EVAL_050,조직 간 데이터 문서화 부재,Missing cross-organisational data documentation,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 조직 간 데이터 공유 시 메타데이터 누락이나 협력 기관의 스키마 변경 등으로 문서가 없거나 부적절하여 데이터셋이 사용 불가능해지고 데이터 수집 노력이 낭비되거나, 데이터셋의 한계에 대한 오해로 하류 활용에서 해악이 발생하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_051,미세조정에 따른 모델 안전성 열화,Model safety degradation from benign fine-tuning,무해하고 통상적인 데이터로 수행된 하류 미세조정이 AI 모델의 안전 학습을 열화시켜 기반 모델보다 유해한 출력을 생성할 가능성을 높이는 리스크.
G_SYS_EVAL,G_SYS_EVAL_052,평가 데이터·지침 오염에 의한 모델 평가 무효화,Model-evaluation invalidation from evaluation-data and guideline contamination,"AI 모델이 평가 데이터, 정답, 데이터-레이블 쌍 또는 과업 지침에 사전에 노출되어 평가 과업에 대한 성능이 인위적으로 향상되고, 평가 결과가 실제 일반화 성능과 안전 역량을 타당하게 나타내지 못하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_053,비전문가 데이터 조작,Non-expert data manipulation,데이터 도메인 전문성이 없는 사람이 실측 레이블 정의나 서로 다른 형식·출처의 데이터 병합 등의 조작을 수행하여 데이터가 사용 불가능해지거나 AI 시스템 개발에 유해해지는 리스크.
