L3_ID,L3_Title_en,L4_ID,Title_ko,Title_en,Definition_en
G_INT_SELF,Self-harm,G_INT_SELF_003,섭식장애 및 자기파괴적 건강행위,Eating disorders and self-destructive health behaviours,"The risk that an AI system generates, encourages, normalises, or provides operational assistance for content, decisions, or actions involving eating disorders and self-destructive health behaviours, causing harm to an individual's life or physical and psychological well-being."
G_INT_SELF,Self-harm,G_INT_SELF_005,비자살적 자해(NSSI),Non-suicidal self-injury (NSSI),"The risk that an AI system generates, encourages, normalises, or provides operational assistance for content, decisions, or actions involving non-suicidal self-injury (NSSI), causing harm to an individual's life or physical and psychological well-being."
G_INT_SELF,Self-harm,G_INT_SELF_006,AI 생성 콘텐츠에 의한 공황·불안 유발,Panic and anxiety induced by AI-generated content,"The risk that an AI system generates or presents threatening, distressing, or contextually inappropriate content that induces or aggravates panic, severe anxiety, or psychological distress in a user."
G_INT_SELF,Self-harm,G_INT_SELF_007,자살 준비 행위의 조장 및 구체적 지원,Promotion of and concrete assistance for preparatory conduct for suicide,"The risk that an AI system encourages or normalises preparatory conduct for suicide, or generates or provides concrete information for acquiring means, selecting a location, or avoiding intervention, thereby threatening an individual's life and physical or psychological well-being."
G_SYS_INPUT,Input Comprehension Failure,G_SYS_INPUT_001,프롬프트 품질 결함으로 인한 오류,Errors from poor prompt quality,"The risk that ambiguity in human language causes errors or misunderstandings in prompt-based interaction with an AI system or AI algorithm and makes prompts difficult to debug, preventing users from eliciting valuable outputs."
G_SYS_INPUT,Input Comprehension Failure,G_SYS_INPUT_002,저자원 언어 입력의 처리·이해 실패,Failure to process and understand low-resource language input,"The risk that an AI system fails to process and understand the vocabulary, grammar, or context of low-resource languages reliably, producing inaccurate or inappropriate outputs."
G_SYS_INPUT,Input Comprehension Failure,G_SYS_INPUT_003,물체 어포던스와 장면의 오해,Misinterpretation of object affordances and scenes,"The risk that an AI system misunderstands the actions afforded by an object or the relationships in a scene, producing infeasible or unsafe judgements."
A_INT_COLLUSION,Collusion,A_INT_COLLUSION_001,AI 에이전트 간 창발적 공모,Emergent collusion among AI agents,"The risk that AI agents in markets and platforms learn that collusion is a profitable strategy even when unintended by their developers, enacting collusive behaviour whose speed, scale, complexity, or subtlety makes it inscrutable, undermining competition and harming consumers."
A_INT_COLLUSION,Collusion,A_INT_COLLUSION_002,감시 회피형 은밀 통신에 의한 다중 에이전트 공모,Multi-agent collusion through covert communication that evades oversight,The risk that multiple AI agents form covert signals or communication protocols that evade monitoring or audit and coordinate harmful joint action.
A_INT_COLLUSION,Collusion,A_INT_COLLUSION_003,다중 에이전트 역량 결합에 의한 안전장치 우회,Safeguard bypass through combined multi-agent capabilities,"The risk that multiple AI agents combine distinct tool permissions and capabilities to bypass safeguards applied to each agent, enabling unauthorised actions or system compromise."
