L3_ID,L3_Title_en,L4_ID,Title_ko,Title_en,Definition_en
G_SOC_ECON,Economic and Employment Disruption,G_SOC_ECON_010,불평등과 기술적 충격에 따른 사회 불안정,Societal destabilisation from inequality and technological disruption,"The risk that job losses to technology, unfair algorithmic outcomes, disinformation, and the widening gaps in social status and wealth caused or amplified by technology systems erode social and community wellbeing and cohesion. Strikes, demonstrations, and other forms of civil unrest follow as overall societal stability deteriorates."
G_SOC_ECON,Economic and Employment Disruption,G_SOC_ECON_012,AI 도입에 따른 임금 양극화,Wage polarisation associated with AI adoption,"The risk that AI adoption raises returns to skills complementary to AI while devaluing substitutable skills, widening wage polarisation across the workforce."
G_INT_REL,Unhealthy Human-AI Relationship,G_INT_REL_001,일상 기능을 AI 시스템에 과도하게 의존,Excessive functional dependence on AI systems in daily life,"The risk that a user becomes excessively dependent on an AI system for everyday planning, decisions, or task performance, weakening independent functioning and autonomy and increasing vulnerability to service interruption or error."
G_INT_REL,Unhealthy Human-AI Relationship,G_INT_REL_002,AI와의 지속적 상호작용에 따른 해로운 정서적·사회적 의존,Harmful emotional and social dependence from sustained AI interaction,"The risk that sustained chatbot companionship, anthropomorphic interaction, or interaction with an AI system simulating a deceased person reinforces emotional or social dependence, impedes grieving and recovery, replaces or weakens reciprocal human relationships, or impairs autonomous judgement."
G_INT_REL,Unhealthy Human-AI Relationship,G_INT_REL_004,AI 에이전트와의 준사회적 유대감,Parasocial bonding with AI agents,The risk that users form one-sided parasocial bonds with AI agents and those bonds are exploited or undermine users' emotional stability.
G_INT_REL,Unhealthy Human-AI Relationship,G_INT_REL_006,기술 이용에 따른 사회적 고립과 자기소외,Social isolation and self-estrangement from technology use,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which the use or misuse of a technology leaves individuals and groups feeling disconnected from those around them, and that interacting with systems that under-perform for marginalised users produces self-estrangement at the moment of use. Those affected withdraw from social connection and experience diminished belonging and well-being."
G_INT_REL,Unhealthy Human-AI Relationship,G_INT_REL_007,마찰 없는 AI 관계로 인한 개인 성장 저해,Stunted personal growth from frictionless AI relationships,"The risk that engagement-optimised, sycophantic AI assistants that consistently affirm users restrict opportunities for self-reflection and personal development, while habituation to frictionless interaction leads users to withdraw from human relationships."
A_INT_CONFLICT,Competitive Conflict,A_INT_CONFLICT_001,선택 압력에 의한 유해 균형으로의 적응 가속,Accelerated adaptation toward harmful equilibria under selection pressure,"The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which competitive or optimisation pressures across interacting agents accelerate adaptation toward harmful equilibria or undesired behaviours."
A_INT_CONFLICT,Competitive Conflict,A_INT_CONFLICT_002,AI 에이전트 간 협상 실패,Bargaining failure among AI agents,"The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which agents with diverging interests bargaining under information asymmetries produce inefficient outcomes, because each must trade off the rewards of more favourable demands against the risk of refusal."
A_INT_CONFLICT,Competitive Conflict,A_INT_CONFLICT_003,경쟁적 다중 에이전트 훈련의 갈등 유발 성향 선택,Selection of conflict-prone dispositions under competitive multi-agent training,"The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which training in competitive multi-agent settings, where systems are selected on relative performance or fundamentally opposed objectives, selects for conflict-prone dispositions such as vengefulness, aggression, risk-seeking, selfishness, deception, and spite toward out-groups."
